AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
,124-132 Clerkenwell Road,,London,The Bryson Hotel,Hotel/bed & breakfast/guest house,7842,0,1.3272864582152664,998758,181920,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,EC1R 5DL,2024-11-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.108958996832371', 'latitude': '51.5221786499023'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.108958996832371,51.5221786499023
The Bull Public House,4-5 Devonshire Row,London,,The Bull,Pub/bar/nightclub,7843,0,2.434835238197945,293832,PI/000003609,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2M 4RH,2024-09-10T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.080142', 'latitude': '51.516935'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.080142,51.516935
81-82 LONG ACRE,,LONDON,,The Bull & Egret,Pub/bar/nightclub,7843,0,0.5995930264110022,1939738,HWGCH8-LKSZBM-RV0PQQ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9NG,2026-05-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1226392', 'latitude': '51.5144497'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1226392,51.5144497
The Bull Public House,100 Upper Street,London,N1 0NP,The Bull Public House,Pub/bar/nightclub,7843,0,2.1887416859593873,724302,PI/000121054,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 0NP,2026-07-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1031491', 'latitude': '51.5374364'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1031491,51.5374364
,54 Red Lion Street,,,The Bull Steak Expert,Restaurant/Cafe/Canteen,1,0,0.9183830567735841,470863,74058,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4PD,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.117288', 'latitude': '51.519309'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.117288,51.519309
21 OLD BURLINGTON STREET,,LONDON,,The Burlington Arms,Restaurant/Cafe/Canteen,1,0,0.27066206280265076,412507,00857/0021/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2JL,2024-02-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1417475', 'latitude': '51.5113368'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1417475,51.5113368
,36E,Shad Thames,London,The butlers wharf chop house,Restaurant/Cafe/Canteen,1,0,2.7940028366924485,364384,2883,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 2YE,2024-09-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.073514', 'latitude': '51.50358'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.073514,51.50358
219 Westbourne Park Road,LONDON,,,The Butter Bakery,Retailers - other,4613,0,2.7939677434425185,913526,INSPF/16/192825,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 1EA,2025-07-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.201123', 'latitude': '51.517737'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.201123,51.517737
The Buxton,42 Osborn Street,London,,The Buxton,Pub/bar/nightclub,7843,0,2.8591972185237413,148922,9476,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6TD,2024-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.070275', 'latitude': '51.5172417'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.070275,51.5172417
298 King's Road,LONDON,,,The Cadogan Arms,Restaurant/Cafe/Canteen,1,0,2.4604477724150713,1379500,INSPF/21/282805,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 5UG,2025-12-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1729657', 'latitude': '51.4860632'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1729657,51.4860632
Retail Unit,Warnford Court,29 Throgmorton Street,London,The Cafe At Warnford Court,Restaurant/Cafe/Canteen,1,0,2.141699005627705,1671083,23/00677/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2N 2AT,2023-11-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0867412', 'latitude': '51.514891'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.0867412,51.514891
166 Battersea Park Road,,London,Wandsworth,The Cafe Bar,Restaurant/Cafe/Canteen,1,0,2.9211816838377977,1573650,PI/000460097,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW11 4ND,2025-08-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1600059', 'latitude': '51.4738352'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1600059,51.4738352
BASEMENT ST MARTIN-IN-THE-FIELDS CHURCH ST MARTIN'S PLACE,,LONDON,,The Cafe In The Crypt,Restaurant/Cafe/Canteen,1,0,0.5268963120166217,412003,00624/0006/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4JJ,2026-06-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1267446', 'latitude': '51.5088859'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1267446,51.5088859
Shop,182 Wandsworth Road,London,LONDON,The Cake Box,Retailers - other,4613,0,2.557946664423125,1434350,21/00461/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 2LA,2025-02-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1306864', 'latitude': '51.476656'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1306864,51.476656
Cambridge Theatre,Earlham Street,,London,The Cambridge Theatre,Pub/bar/nightclub,7843,0,0.4350640928796491,424154,20714,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9HU,2025-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.126381993293762', 'latitude': '51.5135116577148'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.126381993293762,51.5135116577148
The Canonbury PH,21 Canonbury Place,London,,The Canonbury PH,Pub/bar/nightclub,7843,0,2.7276094098469157,578365,PI/000150828,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 2NS,2026-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0975693', 'latitude': '51.5446749'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.0975693,51.5446749
The Canton Arms Public House,177 South Lambeth Road,London,,The Canton Arms,Pub/bar/nightclub,7843,0,2.6047098803786386,483472,10/00007/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 1XP,2025-02-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1229', 'latitude': '51.476765'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1229,51.476765
22-24 Basil Street,LONDON,,,The Capital Hotel,Hotel/bed & breakfast/guest house,7842,0,1.4232802452504176,334838,INSPF/94/553470,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 1AT,2025-03-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.161677', 'latitude': '51.50013'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.161677,51.50013
,34-38 Eversholt Street,,London,THE CAPTAIN FLINDERS,Restaurant/Cafe/Canteen,1,0,1.0864573328172253,1670127,203512,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 1DA,2024-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1322479', 'latitude': '51.5290005'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1322479,51.5290005
9 Aldgate High Street,London,,,The Cardinal Bar & Kitchen,Restaurant/Cafe/Canteen,1,0,2.6175946275311337,1759563,24/00285/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3N 1AH,2025-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.075639', 'latitude': '51.514352'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.075639,51.514352
,68-70 Whitfield Street,,London,The Carpenters Arms,Pub/bar/nightclub,7843,0,0.5729839541652868,426443,8178,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4EY,2026-04-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.136507', 'latitude': '51.5217931'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.136507,51.5217931
5-6 LEICESTER SQUARE,,LONDON,,The Casino At The Empire,Pub/bar/nightclub,7843,0,0.31775529487617693,508500,00989/0005/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7NA,2025-08-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.130439', 'latitude': '51.5108693'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.130439,51.5108693
Public House,225 Portobello Road,LONDON,,The Castle,Pub/bar/nightclub,7843,0,2.975242536298101,334587,INSPF/93/529122,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W11 1LU,2025-08-01T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.205546', 'latitude': '51.51633'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.205546,51.51633
The Castle,34-35 Cowcross Street,London,,The Castle,Pub/bar/nightclub,7843,0,1.464018390191034,416981,PI/000118627,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1M 6DB,2026-06-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1042239', 'latitude': '51.5202507'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1042239,51.5202507
Crossway Church,,Hampton Street,London,The castle canteen,Restaurant/Cafe/Canteen,1,0,2.1744553520535588,1059932,189067,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 6SN,2026-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0989039987325668', 'latitude': '51.4924583435059'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.0989039987325668,51.4924583435059
,182,Tower Bridge Road,London,The cat and cucumber cafe,Restaurant/Cafe/Canteen,1,0,2.6573258451235127,1804290,202427,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 2AD,2025-02-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.077873', 'latitude': '51.50135'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.077873,51.50135
Newman House,111 Gower Street,,London,The Catholic Chaplaincy,Hotel/bed & breakfast/guest house,7842,0,0.673490883705256,667798,32062,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 6AR,2025-11-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1335859', 'latitude': '51.5230776'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1335859,51.5230776
,35,Dockhead,London,The cave (woodford) ltd / bon vino,Retailers - other,4613,0,2.9099137268436137,1053386,187067,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 2BS,2026-02-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0721919983625412', 'latitude': '51.5004005432129'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0721919983625412,51.5004005432129
35 NEW CAVENDISH STREET,,LONDON,,The Cavendish,Restaurant/Cafe/Canteen,1,0,0.6901846322866175,583197,00597/0035/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 9TR,2026-03-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1498514', 'latitude': '51.5190457'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1498514,51.5190457
4 MEDICI COURTYARD,WESTMINSTER,LONDON,,The Caviar Bar,Restaurant/Cafe/Canteen,1,0,0.3525451113667065,1693235,CJAFAL-WCC4B3-LPSK4F,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 1BR,2026-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1446828', 'latitude': '51.5138204'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1446828,51.5138204
31-33 Malvern Road,London,,,The Cedar,Restaurant/Cafe/Canteen,1,0,2.8250622346333585,532291,16538,504,ens.foodsafety@brent.gov.uk,Brent,http://www.brent.gov.uk/,False,,NW6 5PS,2026-07-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1974972', 'latitude': '51.5287082'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1974972,51.5287082
29 LEINSTER TERRACE,,LONDON,,The Central Pantry Cafe,Restaurant/Cafe/Canteen,1,0,2.0176475184397216,1077593,00446/0029/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 3ET,2024-02-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1833477', 'latitude': '51.5118535'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1833477,51.5118535
36-40 HALLAM STREET,,LONDON,,The Central Synagogue,Other catering premises,7841,0,0.5669728437559189,1424048,00426/0036/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6NW,2024-09-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1432461', 'latitude': '51.520551'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1432461,51.520551
Arch 26 Old Union Yard Arches,229,Union Street,London,The cervantes theatre,Retailers - other,4613,0,1.5250018091780593,1053387,187192,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 0UR,2023-11-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.103231996297836', 'latitude': '51.5058555603027'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.103231996297836,51.5058555603027
27 Tryon Street,LONDON,,,The Chalk Freehouse,Restaurant/Cafe/Canteen,1,0,1.9459382521034199,1691233,INSPF/23/335613,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 3LG,2026-03-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1631518', 'latitude': '51.4907414'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1631518,51.4907414
,146 Southampton Row,,London,The Chambeli,Restaurant/Cafe/Canteen,1,0,0.7825722392105434,424383,22489,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 5AG,2025-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1232104', 'latitude': '51.5212394'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1232104,51.5212394
130-135 Minories,London,,,The Chamberlain Hotel,Restaurant/Cafe/Canteen,1,0,2.609630307069834,294095,PI/000008979,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3N 1NU,2025-10-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.075842', 'latitude': '51.512278'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.075842,51.512278
Public House 1 Wellington Terrace,Notting Hill Gate,LONDON,,The Champion,Pub/bar/nightclub,7843,0,2.4225095718901533,334666,INSPF/93/532916,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W2 4LW,2025-02-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.192552', 'latitude': '51.50998'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.192552,51.50998
30 GROSVENOR SQUARE,,LONDON,,The Chancery Rosewood,Hotel/bed & breakfast/guest house,7842,0,0.7337538693033699,1832271,KKMJNH-3ZGAQT-Z2FDDL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6AN,2026-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1531533', 'latitude': '51.5111842'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1531533,51.5111842
The Chapel Market Tavern,Ground Floor,58 Penton Street,London,The Chapel Market Tavern,Pub/bar/nightclub,7843,0,1.753173440014317,1706619,PI/000295894,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 9PZ,2024-06-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1112604', 'latitude': '51.5334307'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1112604,51.5334307
KIOSK OPPOSITE RICHARDS HOUSE WELLINGTON PLACE,,LONDON,,The Chapel Shelter,Restaurant/Cafe/Canteen,1,0,1.92154643830972,1815224,N2PRQH-TT1YAS-GDCX8R,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW8 7PE,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1697679', 'latitude': '51.5320738'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1697679,51.5320738
,7,Langdale Close,London,The charlie chaplin,Pub/bar/nightclub,7843,0,2.662993533146781,1902099,203285,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 3UF,2026-02-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.096634', 'latitude': '51.484012'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.096634,51.484012
,204,Union Street,London,The charlotte,Restaurant/Cafe/Canteen,1,0,1.6326813309232642,1158676,188149,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 0LX,2026-01-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1019117', 'latitude': '51.5037565'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1019117,51.5037565
THE CHEESE BAR BARGE SHELDON SQUARE,REGENT'S PARK,LONDON,,The Cheese Barge,Restaurant/Cafe/Canteen,1,0,1.8599423516149136,1296971,20/00492/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 6DS,2024-06-06T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1787614', 'latitude': '51.519246'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1787614,51.519246
150 Cheapside,London,,,The Cheese Wheel St Pauls,Restaurant/Cafe/Canteen,1,0,1.712193434606205,1918030,26/00126/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2V 6ET,2026-02-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.096765', 'latitude': '51.51512'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.096765,51.51512
16 JOHN ISLIP STREET,,LONDON,,The Chelsea College Of Art And Design,School/college/university,7845,0,1.6159705842292842,414624,06/00111/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1P 4JU,2024-09-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1292326', 'latitude': '51.4905537'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1292326,51.4905537
Ground Floor,451 Fulham Road,LONDON,,The Chelsea Corner,Restaurant/Cafe/Canteen,1,0,2.9845328644727807,1594996,INSPF/23/319171,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW10 9UZ,2025-03-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.18564', 'latitude': '51.483004'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.18564,51.483004
12 Cale Street,LONDON,,,The Chelsea Fishmonger,Retailers - other,4613,0,2.0435762889545175,1379206,INSPF/21/282559,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 3QU,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1667591', 'latitude': '51.4906965'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1667591,51.4906965
172 Pavilion Road,LONDON,,,The Chelsea General Store,Retailers - other,4613,0,1.6872740122747316,1113493,INSPF/19/236715,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW1X 0AW,2025-10-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1589406', 'latitude': '51.4934696'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1589406,51.4934696
2-5 Duke Of York Square,LONDON,,,The Chelsea Grocer,Retailers - other,4613,0,1.8141042171711126,1885411,INSPF/25/369653,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 4LY,2026-01-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.159405', 'latitude': '51.491453'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.159405,51.491453
22-26 Cadogan Gardens,LONDON,,,The Chelsea Townhouse,Hotel/bed & breakfast/guest house,7842,0,1.7351938206953936,1697987,INSPF/24/338823,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 2RP,2026-07-17T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.159945', 'latitude': '51.493062'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.159945,51.493062
CHESHIRE CHEESE 5 LITTLE ESSEX STREET,,LONDON,,The Cheshire Cheese,Restaurant/Cafe/Canteen,1,0,1.0048032182288764,412472,00842/0005/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,,2024-11-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.113194', 'latitude': '51.512443'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.113194,51.512443
25 Shoe Lane,London,,,The Children's Centre Goldman Sachs,Caring Premises,5,0,1.3228008303763907,1174376,PI/000034492,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4A 4AU,2025-01-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1060845', 'latitude': '51.516376'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1060845,51.516376
The Childrens House School,77 Elmore Street,London,N1 3AQ,The Childrens House School,Caring Premises,5,0,2.7927484847115256,416376,PI/000085171,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 3AQ,2024-04-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0911721', 'latitude': '51.5424576'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0911721,51.5424576
