AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement
385-387 EUSTON ROAD,,LONDON,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,0.7849256470795587,414415,01728/0385/1/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW1 3AU,2024-06-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1433105,51.5235736,5.0,5.0,5.0
RCA HOUSE 50-52 CURZON STREET,,LONDON,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,0.6944754679568917,427972,00943/0050/1/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 7UP,2024-05-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1457186,51.5068853,5.0,5.0,0.0
231-232 STRAND,,LONDON,,Tesco,Restaurant/Cafe/Canteen,1,0,0.9462525541069953,414206,01576/0232/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1DA,2022-11-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1120007,51.5134517,0.0,5.0,0.0
1-4 CHARING CROSS,,LONDON,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,0.5477262714290504,772636,01260/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1A 2DR,2024-04-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1269727,51.5071899,0.0,0.0,0.0
2-4 DEAN STREET,,LONDON,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,0.1285291901479285,427976,00953/0002/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3RG,2026-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1334437,51.5156293,0.0,5.0,0.0
,124-125 Tottenham Court Road,,London,Tesco Express,Retailers - supermarkets/hypermarkets,7840,0,0.7080575413571667,426457,8343,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5AS,2023-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1377376,51.523782,5.0,5.0,5.0
,10-16 Goodge Street,,London,Tesco Stores Ltd,Retailers - supermarkets/hypermarkets,7840,0,0.4284991144100669,423677,10501,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2QB,2022-03-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.134461998939514,51.5199966430664,0.0,5.0,0.0
,40 Bernard Street,,London,Tesco Stores Ltd,Retailers - supermarkets/hypermarkets,7840,0,0.7726073700702691,425086,47182,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1BY,2023-01-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.124718002974987,51.5233764648438,0.0,5.0,0.0
29-30 LEICESTER SQUARE,,LONDON,,TGI Friday's,Restaurant/Cafe/Canteen,1,0,0.3306049284624017,804089,15/00256/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7LA,2023-04-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1290567,51.5101368,5.0,5.0,0.0
20-21 LEICESTER SQUARE,,LONDON,,THAI HOUSE,Restaurant/Cafe/Canteen,1,0,0.2917984838321465,1898880,MZCMRM-DB20MR-0R4405,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JX,2026-01-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1292758,51.5107698,5.0,5.0,5.0
1 BEDFORDBURY,,LONDON,,Thai Pot Restaurant,Restaurant/Cafe/Canteen,1,0,0.44937679015303844,413231,01104/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2N 4BP,2023-07-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1257111,51.5098406,0.0,5.0,0.0
148 STRAND,,LONDON,,Thai Square,Restaurant/Cafe/Canteen,1,0,0.7005070839787259,414198,01576/0148/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1JA,2024-04-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1181344,51.5114999,0.0,0.0,0.0
87 BREWER STREET,,LONDON,,Thai West Cafe,Takeaway/sandwich shop,7844,0,0.2487425742491298,1257299,20/00269/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9UX,2023-10-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1369454,51.5107031,0.0,5.0,0.0
66 TRAFALGAR SQUARE,,LONDON,,The Admiralty,Restaurant/Cafe/Canteen,1,0,0.49954080238787263,411204,00264/0066/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 5DS,2025-07-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1288844,51.5073104,0.0,5.0,5.0
240-242 GREAT PORTLAND STREET,,LONDON,,The Albany,Restaurant/Cafe/Canteen,1,0,0.7830960566036173,427851,00603/0240/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 5QU,2024-11-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.143883,51.5233219,5.0,5.0,5.0
GARRICK HOUSE 63-66 ST MARTIN'S LANE,,LONDON,,The Alchemist,Restaurant/Cafe/Canteen,1,0,0.34891625117675024,1085045,18/00371/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4JS,2025-11-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1268725,51.5113879,0.0,0.0,0.0
,61 St Giles High Street,,London,The Angel Public House,Pub/bar/nightclub,7843,0,0.2920916948731627,423800,13016,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8LE,2023-02-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1277436,51.5154486,0.0,5.0,0.0
12 NEW BURLINGTON STREET,,LONDON,,The Araki,Restaurant/Cafe/Canteen,1,0,0.31163016688921036,1159356,19/00306/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 3BH,2026-03-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1403106,51.5115838,0.0,5.0,0.0
BASEMENT TO FIRST FLOOR 40 DOVER STREET,,LONDON,,The Arts Club,Restaurant/Cafe/Canteen,1,0,0.5266309725528935,412904,00965/0040/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 4NP,2022-04-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.142237,51.5081611,5.0,5.0,0.0
THE ARTS THEATRE 6-7 GREAT NEWPORT STREET,,LONDON,,The Arts Theatre,Pub/bar/nightclub,7843,0,0.30079914434524035,1402096,01374/0006/1/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JB,2023-07-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1275487,51.5121182,5.0,5.0,0.0
GROUND FLOOR WEST 50 FRITH STREET,,LONDON,,The Arts Theatre Club,Restaurant/Cafe/Canteen,1,0,0.09862623593195617,413671,01333/0050/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4SQ,2024-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1317242,51.5136236,0.0,5.0,5.0
107 PALL MALL,,LONDON,,The Athenaeum,Restaurant/Cafe/Canteen,1,0,0.4841495138628642,413481,01211/0107/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5ER,2026-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1327079,51.5068407,0.0,5.0,0.0
ATHENAEUM HOTEL 116 PICCADILLY,,LONDON,,The Athenaeum Hotel,Hotel/bed & breakfast/guest house,7842,0,0.8554887861819167,411623,00515/0116/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 7BJ,2025-10-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1475213,51.5047195,0.0,0.0,0.0
27A FOLEY STREET,,LONDON,,The Attendant,Takeaway/sandwich shop,7844,0,0.47210413280287494,772742,13/00281/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6DY,2024-04-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1406619,51.5192331,0.0,5.0,5.0
41-43 MOUNT STREET,,LONDON,,The Audley And Mount Street,Restaurant/Cafe/Canteen,1,0,0.8025006012303086,1544577,22/00561/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 2RX,2025-10-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1514825,51.509737,0.0,5.0,0.0
Temple Pier,Victoria Embankment,London,,The Bar At Temple,Restaurant/Cafe/Canteen,1,0,0.9727147837325503,1733435,24/00432/PORT,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,True,,WC2R 2PN,2024-07-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1118936,51.5108151,0.0,0.0,0.0
,16 Neal's Yard,,London,The Barbary,Restaurant/Cafe/Canteen,1,0,0.3387520032317578,1022436,193925,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9DP,2026-07-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1261858,51.5144255,5.0,5.0,5.0
,16a Neal's Yard,,London,The Barbary Next Door,Restaurant/Cafe/Canteen,1,0,0.3388487218191296,1417942,200333,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9DP,2024-08-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1261854,51.5144345,0.0,0.0,5.0
,36 Charlotte Street,,London,THE BARN Café,Restaurant/Cafe/Canteen,1,0,0.3719859852378095,1841703,206233,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2NJ,2025-08-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1351597,51.5191368,5.0,0.0,5.0
49 BROOK'S MEWS,,LONDON,,The Bath & Racquets Club,Restaurant/Cafe/Canteen,1,0,0.5459512315033044,1852713,PP6BKC-QDGAK3-457CK9,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 4EB,2026-01-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.14654,51.5125637,0.0,0.0,0.0
SIR ARTHUR LEWIS BUILDING 32 LINCOLN'S INN FIELDS,,LONDON,,The Bean Counter,Restaurant/Cafe/Canteen,1,0,0.8308308211319265,772555,00653/0032/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2A 3PH,2019-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1148953,51.5156025,0.0,0.0,0.0
,24-27 Bedford Place,,London,The Beauchamp Hotel,Hotel/bed & breakfast/guest house,7842,0,0.6024427431487364,425563,57707,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 5JL,2023-11-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1248448,51.5204022,0.0,0.0,0.0
8 BALDERTON STREET,,LONDON,,The Beaumont Hotel,Hotel/bed & breakfast/guest house,7842,0,0.7937928751338412,1022891,01124/0008/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6TF,2022-05-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1524269,51.5131062,5.0,5.0,0.0
LOWER GROUND FLOOR AND GROUND FLOOR 12 MAIDEN LANE,,LONDON,,The Big Easy,Restaurant/Cafe/Canteen,1,0,0.531142384652234,654324,00117/0012/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2E 7NA,2025-08-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1228754,51.5104607,,,
,34 Great Queen Street,,London,The Black Penny,Restaurant/Cafe/Canteen,1,0,0.5371646718268472,1016180,193494,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5AA,2023-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.121727,51.5152535,5.0,5.0,5.0
,16-22 Great Russell Street,,London,The Bloomsbury Hotel,Hotel/bed & breakfast/guest house,7842,0,0.31595665838800746,426183,68422,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 3NN,2024-09-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1290279,51.5171687,0.0,5.0,5.0
,126 Southampton Row,,London,The Bloomsbury Park Hotel,Hotel/bed & breakfast/guest house,7842,0,0.6824548723245505,423729,11188,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 5AD,2023-03-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1229367,51.5208843,0.0,5.0,0.0
81 NEWMAN STREET,,LONDON,,The Blue Posts,Restaurant/Cafe/Canteen,1,0,0.22707225912937856,413921,01464/0081/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 3ET,2026-06-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1355666,51.5169401,0.0,5.0,0.0
15 CHARLES II STREET,,LONDON,,The Borough Barista Ltd,Restaurant/Cafe/Canteen,1,0,0.3773020107974393,568272,13/00033/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4QU,2024-09-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1322385,51.508452,5.0,5.0,0.0
30 MARYLEBONE LANE,,LONDON,,The BoTree,Hotel/bed & breakfast/guest house,7842,0,0.6496590631027849,1647371,F4NNQG-9JDMMK-MESRFC,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2DR,2026-07-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1488062,51.515675,5.0,5.0,5.0
11-12 WALKER'S COURT,,LONDON,,The Box,Restaurant/Cafe/Canteen,1,0,0.09122587701493788,414453,01793/0011/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0BZ,2024-07-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1341344,51.5124839,5.0,5.0,0.0
,55 Neal Street,,London,THE BREAKFAST CLUB,Restaurant/Cafe/Canteen,1,0,0.3341798937410933,1676111,203610,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9PJ,2025-04-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1263494,51.5146529,5.0,5.0,5.0
BASEMENT AND GROUND FLOOR 33 D'ARBLAY STREET,,LONDON,,The Breakfast Club,Restaurant/Cafe/Canteen,1,0,0.0867878639099282,412851,00945/0033/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 8EU,2022-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1353688,51.5147247,0.0,5.0,5.0
42 WIGMORE STREET,,LONDON,,The Brew Yard - Trinity Bridge,Restaurant/Cafe/Canteen,1,0,0.6467875119789585,1902009,PZZ1H3-VXB15Z-B35XSZ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2RY,2026-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1483584,51.5165925,0.0,5.0,5.0
37 CRANBOURN STREET,,LONDON,,The Brewmaster,Restaurant/Cafe/Canteen,1,0,0.29971098181059375,428168,01652/0037/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AD,2025-01-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.12828321,51.51132,0.0,0.0,0.0
81-82 LONG ACRE,,LONDON,,The Bull & Egret,Pub/bar/nightclub,7843,0,0.4905438855685201,1939738,HWGCH8-LKSZBM-RV0PQQ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9NG,2026-05-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1226392,51.5144497,5.0,5.0,5.0
,54 Red Lion Street,,,The Bull Steak Expert,Restaurant/Cafe/Canteen,1,0,0.8130896006340059,470863,74058,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4PD,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.117288,51.519309,5.0,5.0,5.0
21 OLD BURLINGTON STREET,,LONDON,,The Burlington Arms,Restaurant/Cafe/Canteen,1,0,0.37414542214295726,412507,00857/0021/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2JL,2024-02-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1417475,51.5113368,0.0,0.0,0.0
BASEMENT ST MARTIN-IN-THE-FIELDS CHURCH ST MARTIN'S PLACE,,LONDON,,The Cafe In The Crypt,Restaurant/Cafe/Canteen,1,0,0.4611867033039445,412003,00624/0006/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4JJ,2026-06-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1267446,51.5088859,5.0,0.0,0.0
Cambridge Theatre,Earlham Street,,London,The Cambridge Theatre,Pub/bar/nightclub,7843,0,0.32817701037849467,424154,20714,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9HU,2025-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.126381993293762,51.5135116577148,0.0,5.0,0.0
,68-70 Whitfield Street,,London,The Carpenters Arms,Pub/bar/nightclub,7843,0,0.5625841372792165,426443,8178,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4EY,2026-04-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.136507,51.5217931,0.0,5.0,0.0
5-6 LEICESTER SQUARE,,LONDON,,The Casino At The Empire,Pub/bar/nightclub,7843,0,0.2539563743889341,508500,00989/0005/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7NA,2025-08-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.130439,51.5108693,0.0,5.0,0.0
Newman House,111 Gower Street,,London,The Catholic Chaplaincy,Hotel/bed & breakfast/guest house,7842,0,0.6411595486039624,667798,32062,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 6AR,2025-11-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1335859,51.5230776,0.0,0.0,0.0
35 NEW CAVENDISH STREET,,LONDON,,The Cavendish,Restaurant/Cafe/Canteen,1,0,0.7718780233758438,583197,00597/0035/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 9TR,2026-03-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1498514,51.5190457,5.0,5.0,5.0
4 MEDICI COURTYARD,WESTMINSTER,LONDON,,The Caviar Bar,Restaurant/Cafe/Canteen,1,0,0.4593474553490625,1693235,CJAFAL-WCC4B3-LPSK4F,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 1BR,2026-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1446828,51.5138204,0.0,5.0,0.0
36-40 HALLAM STREET,,LONDON,,The Central Synagogue,Other catering premises,7841,0,0.6127902962743049,1424048,00426/0036/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6NW,2024-09-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1432461,51.520551,0.0,0.0,5.0
,146 Southampton Row,,London,The Chambeli,Restaurant/Cafe/Canteen,1,0,0.6923161697167708,424383,22489,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 5AG,2025-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1232104,51.5212394,5.0,5.0,5.0
30 GROSVENOR SQUARE,,LONDON,,The Chancery Rosewood,Hotel/bed & breakfast/guest house,7842,0,0.8432103599092595,1832271,KKMJNH-3ZGAQT-Z2FDDL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6AN,2026-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1531533,51.5111842,,,
CHESHIRE CHEESE 5 LITTLE ESSEX STREET,,LONDON,,The Cheshire Cheese,Restaurant/Cafe/Canteen,1,0,0.8995541517433764,412472,00842/0005/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,,2024-11-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.113194,51.512443,0.0,0.0,5.0
34 KINGLY STREET,,LONDON,,The Clachan Public House,Restaurant/Cafe/Canteen,1,0,0.2667210813409086,427982,00980/0034/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 5QH,2024-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.140188,51.5135333,0.0,0.0,0.0
CHARING CROSS HOTEL STRAND,,LONDON,,The Clermont Charing Cross,Restaurant/Cafe/Canteen,1,0,0.5477706033708808,1402098,01576/2004/4/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 5HX,2024-11-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1249415,51.5082276,5.0,0.0,0.0
ALL SOULS CLUBHOUSE 141 CLEVELAND STREET,,LONDON,,The Club House,Restaurant/Cafe/Canteen,1,0,0.7040546635842145,412833,00939/4000/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 6QG,2026-01-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1417573,51.5227756,0.0,0.0,0.0
BASEMENT TO GROUND AND MEZZANINE FLOOR 456-459 STRAND,,LONDON,,The Co Operative Group,Retailers - supermarkets/hypermarkets,7840,0,0.5034304518135385,414743,11/00025/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0RG,2025-01-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1263661,51.5082774,0.0,5.0,0.0
18 KINGSWAY,,LONDON,,The Co-Operative Food,Retailers - other,4613,0,0.703645607358928,804078,15/00234/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 6LH,2024-11-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1176403,51.5140459,0.0,0.0,0.0
COACH AND HORSES 2 OLD COMPTON STREET,,LONDON,,The Coach & Horses,Pub/bar/nightclub,7843,0,0.1851093276947242,1788606,GPDDRY-E0L3VJ-X4DZ7Z,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4TA,2022-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1296964,51.51387,0.0,0.0,0.0
BASEMENT TO SECOND FLOOR 7 OXENDON STREET,,LONDON,,The Coach House,Restaurant/Cafe/Canteen,1,0,0.46139022354357007,413473,01210/0007/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4EE,2024-07-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1442895,51.5119076,0.0,0.0,0.0
88 MARYLEBONE LANE,,LONDON,,The Coach Makers Arms,Restaurant/Cafe/Canteen,1,0,0.7522826160581689,411598,00513/0088/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2PY,2025-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1506333,51.5171786,0.0,0.0,0.0
27 BRUTON PLACE,,LONDON,,The Cocochine,Restaurant/Cafe/Canteen,1,0,0.5178314110833339,1735936,FPB95Y-NT32PR-JY9PMQ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 6NQ,2025-11-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1449859,51.5107316,0.0,0.0,0.0
,15-19 Bloomsbury Way,,London,The Coffee Bar,Takeaway/sandwich shop,7844,0,0.5383972491571973,1403589,200093,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 2TH,2022-10-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1232925,51.5178415,0.0,0.0,5.0
22 GREEK STREET,,LONDON,,The Colombian Coffee Company,Restaurant/Cafe/Canteen,1,0,0.14956502489142717,1671892,KD4V2P-MR2FPF-80HZD2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4DY,2024-03-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1305221,51.5137663,0.0,0.0,0.0
6 LANGLEY STREET,,LONDON,,The Conduit Club,Restaurant/Cafe/Canteen,1,0,0.38712709628258757,1898844,AY0E3P-0HDNEZ-GA9Z6S,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 9JA,2026-05-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1250368,51.5132741,0.0,5.0,5.0
,63 St Giles High Street,,London,The Convenience Store,Retailers - other,4613,0,0.2951168151280004,952255,183470,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8LE,2025-03-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1276849,51.5154746,0.0,5.0,5.0
BASEMENT AND GROUND FLOOR 42 TAVISTOCK STREET,,LONDON,,THE CONVENIENCE STORE,Retailers - other,4613,0,0.6169820766978786,1796099,B6QXJF-0RAFSJ-JBN0JL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 7PB,2025-04-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1198604,51.5122829,5.0,5.0,5.0
,71 New Oxford Street,,London,The Convenience Store,Retailers - other,4613,0,0.32397914283772766,1081330,194096,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1DG,2023-03-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.127956002950668,51.5166015625,0.0,0.0,0.0
12 BAKER STREET,,LONDON,,The Coop,Retailers - other,4613,0,0.9270889275120393,1088678,18/00402/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3AA,2023-10-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1549652,51.5169357,0.0,0.0,0.0
,108A Tottenham Court Road,,London,The Court,Pub/bar/nightclub,7843,0,0.6464028961151623,424828,35656,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5AA,2019-12-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1369923,51.5229699,0.0,5.0,0.0
